"ClassLables","Recall","Precision","Sensitivity","Specifity","F-measure","learner","Accuracy","Cohen's kappa","Area Under Curve","#Genes","#Clusters","Iteration"
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,17,2,1
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,28,3,2
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,29,4,3
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,29,4,4
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,29,4,5
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,29,4,6
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,29,4,7
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,29,4,8
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,29,4,9
"pos",1,1,1,1,1,"svm",1,1,1,14,1,0
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,1,24,2,1
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,1,27,3,2
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,1,28,4,3
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,1,28,4,4
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,1,28,4,5
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,1,28,4,6
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,1,28,4,7
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,1,28,4,8
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,1,28,4,9
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8928571428571428,2,1,0
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8928571428571428,2,1,1
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8928571428571428,2,1,2
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8928571428571428,2,1,3
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8928571428571428,2,1,4
