"Cluster","Gene"
"HSA-MIR-205-5P","LRRK2"
"HSA-MIR-206","TKT"
"HSA-MIR-206","SOX9"
"HSA-MIR-20A-3P","NR4A3"
"HSA-MIR-20A-3P","SMO"
"HSA-MIR-20A-5P","RGS5"
"HSA-MIR-20A-5P","TGFBR2"
"HSA-MIR-20A-5P","EPAS1"
"HSA-MIR-20A-5P","MCL1"
"HSA-MIR-21-3P","HPGD"
"HSA-MIR-21-5P","TCF21"
"HSA-MIR-21-5P","TGFBR2"
"HSA-MIR-21-5P","HPGD"
"HSA-MIR-21-5P","SERPINB5"
"HSA-MIR-211-3P","RGS5"
"HSA-MIR-211-5P","TGFBR2"
"HSA-MIR-211-5P","TXNIP"
"HSA-MIR-211-5P","CDH5"
"HSA-MIR-212-3P","CCNA2"
"HSA-MIR-214-3P","BIRC5"
"HSA-MIR-218-2-3P","SLIT3"
"HSA-MIR-218-5P","BIRC5"
"HSA-MIR-218-5P","SMO"
"HSA-MIR-22-3P","CCNA2"
"HSA-MIR-22-3P","CYR61"
"HSA-MIR-22-3P","SLC2A1"
"HSA-MIR-22-3P","BMP7"
"HSA-MIR-22-3P","HTR2C"
"HSA-MIR-22-3P","NTRK2"
"HSA-MIR-221-3P","SOCS3"
"HSA-MIR-221-3P","RAD51"
"HSA-MIR-223-3P","ARTN"
"HSA-MIR-223-3P","TAL1"
"HSA-MIR-223-3P","ECT2"
"HSA-MIR-224-5P","FOSB"
"HSA-MIR-224-5P","DPYSL2"
"HSA-MIR-224-5P","TRIB1"
"HSA-MIR-23A-3P","RGS5"
"HSA-MIR-23A-3P","FANCG"
"HSA-MIR-23B-3P","RGS5"
"HSA-MIR-23B-5P","TGFBR2"
"HSA-MIR-24-3P","CCNA2"
"HSA-MIR-24-3P","FGF11"
"HSA-MIR-24-3P","CDK1"
"HSA-MIR-24-3P","SLC6A4"
"HSA-MIR-24-3P","CDKN2A"
"HSA-MIR-26A-5P","HMGA1"
"HSA-MIR-26A-5P","MCL1"
"HSA-MIR-27A-3P","SLC7A11"
"HSA-MIR-27A-3P","HOXA10"
"HSA-MIR-27A-3P","MRC1"
"HSA-MIR-27A-3P","SLC6A8"
"HSA-MIR-27B-3P","CCNA2"
"HSA-MIR-27B-3P","ROR1"
"HSA-MIR-27B-3P","NR5A2"
"HSA-MIR-27B-3P","CDH5"
"HSA-MIR-27B-3P","THBS1"
"HSA-MIR-296-3P","CX3CR1"
"HSA-MIR-296-5P","KDR"
"HSA-MIR-296-5P","HMGA1"
"HSA-MIR-29A-3P","LPL"
"HSA-MIR-29A-3P","CD93"
"HSA-MIR-29A-3P","ZFP36"
"HSA-MIR-29A-3P","PER1"
"HSA-MIR-29A-3P","MCL1"
"HSA-MIR-29B-1-5P","JUND"
"HSA-MIR-29B-3P","PER1"
"HSA-MIR-29B-3P","MCL1"
"HSA-MIR-29B-3P","AQP4"
"HSA-MIR-29C-3P","PER1"
"HSA-MIR-29C-3P","MCL1"
"HSA-MIR-29C-3P","GAPDH"
"HSA-MIR-302A-3P","CDK1"
"HSA-MIR-302B-3P","TGFBR2"
"HSA-MIR-302B-3P","MCL1"
"HSA-MIR-302D-3P","TGFBR2"
"HSA-MIR-30A-3P","CYR61"
"HSA-MIR-30A-3P","THBS1"
"HSA-MIR-30A-5P","FOXD1"
"HSA-MIR-30A-5P","ERG"
"HSA-MIR-30B-5P","ERG"
"HSA-MIR-30C-2-3P","ATF3"
"HSA-MIR-30C-5P","MCL1"
"HSA-MIR-30C-5P","SOCS3"
"HSA-MIR-31-5P","TBXA2R"
"HSA-MIR-31-5P","CDK1"
"HSA-MIR-31-5P","PRKCE"
"HSA-MIR-31-5P","SPRY4"
"HSA-MIR-31-5P","MCM2"
"HSA-MIR-3180-5P","PODN"
"HSA-MIR-320A","AQP1"
"HSA-MIR-320A","HSPB6"
"HSA-MIR-320A","MCL1"
"HSA-MIR-320A","NPR1"
"HSA-MIR-320A","HOXA10"
"HSA-MIR-320A","AQP4"
"HSA-MIR-324-5P","SMO"
"HSA-MIR-326","SMO"
"HSA-MIR-330-3P","CCBE1"
"HSA-MIR-330-3P","MSI1"
"HSA-MIR-335-5P","BIRC5"
"HSA-MIR-335-5P","SIAH2"
"HSA-MIR-335-5P","SOX17"
"HSA-MIR-337-5P","HOXB7"
"HSA-MIR-338-3P","PREX2"
"HSA-MIR-338-3P","SMO"
"HSA-MIR-339-3P","MCL1"
"HSA-MIR-342-3P","BMP7"
"HSA-MIR-342-5P","ENG"
"HSA-MIR-345-5P","ABCC1"
"HSA-MIR-346","ZFP36"
"HSA-MIR-34A-5P","MAGEA2"
"HSA-MIR-34A-5P","BIRC5"
"HSA-MIR-34A-5P","BMP7"
"HSA-MIR-34A-5P","KLB"
"HSA-MIR-34A-5P","MAGEA6"
"HSA-MIR-34A-5P","RCAN1"
"HSA-MIR-34A-5P","RAD51"
"HSA-MIR-34A-5P","CDKN2A"
"HSA-MIR-34A-5P","MAGEA3"
"HSA-MIR-34B-5P","TGFBR2"
"HSA-MIR-34C-5P","RARG"
"HSA-MIR-34C-5P","UNG"
"HSA-MIR-363-3P","S1PR1"
"HSA-MIR-370-3P","TGFBR2"
"HSA-MIR-372-3P","TGFBR2"
"HSA-MIR-373-3P","TGFBR2"
"HSA-MIR-373-3P","TXNIP"
"HSA-MIR-376A-3P","KLF15"
"HSA-MIR-376C-3P","NR5A2"
"HSA-MIR-378A-3P","PGR"
"HSA-MIR-411-5P","SPRY4"
"HSA-MIR-422A","FOXE1"
"HSA-MIR-424-5P","ANLN"
"HSA-MIR-429","DLC1"
"HSA-MIR-433-5P","GCLM"
"HSA-MIR-449A","WISP2"
"HSA-MIR-449A","MFAP4"
"HSA-MIR-452-5P","DPYSL2"
"HSA-MIR-483-3P","RASGRF1"
"HSA-MIR-483-3P","DLC1"
"HSA-MIR-487B-3P","THBS1"
"HSA-MIR-488-3P","SLC39A8"
"HSA-MIR-491-3P","IGFBP2"
"HSA-MIR-494-3P","BIRC5"
"HSA-MIR-494-3P","ATF3"
"HSA-MIR-494-3P","HOXA10"
"HSA-MIR-495-3P","SOX9"
"HSA-MIR-497-5P","BIRC5"
"HSA-MIR-503-5P","ANLN"
"HSA-MIR-512-5P","MCL1"
"HSA-MIR-518A-5P","MCL1"
"HSA-MIR-520A-3P","TGFBR2"
"HSA-MIR-520H","SMAD6"
"HSA-MIR-522-3P","PTGR1"
"HSA-MIR-524-5P","SOX9"
"HSA-MIR-525-3P","ARRB1"
"HSA-MIR-542-3P","BIRC5"
"HSA-MIR-542-3P","BMP7"
"HSA-MIR-544A","HOXA10"
"HSA-MIR-552-3P","BIRC5"
"HSA-MIR-582-5P","MCL1"
"HSA-MIR-590-5P","TGFBR2"
"HSA-MIR-590-5P","ATF3"
"HSA-MIR-590-5P","OLR1"
"HSA-MIR-592","SOX9"
"HSA-MIR-625-5P","HMGA1"
"HSA-MIR-634","CYR61"
"HSA-MIR-644A","GAPDH"
"HSA-MIR-647","ANK2"
"HSA-MIR-655-3P","TGFBR2"
"HSA-MIR-661","MCL1"
"HSA-MIR-663A","JUND"
"HSA-MIR-663A","CDK1"
"HSA-MIR-7-5P","RGS5"
"HSA-MIR-7-5P","HELLS"
"HSA-MIR-7-5P","SERPINB5"
"HSA-MIR-7-5P","ABCC1"
"HSA-MIR-7-5P","XRCC2"
"HSA-MIR-708-5P","BIRC5"
"HSA-MIR-708-5P","TMEM88"
"HSA-MIR-760","HIST1H3D"
"HSA-MIR-876-3P","MCL1"
"HSA-MIR-886-3P","MCL1"
"HSA-MIR-892B","MCL1"
"HSA-MIR-9-3P","RGS5"
"HSA-MIR-9-5P","CD34"
"HSA-MIR-9-5P","TGFBR2"
"HSA-MIR-9-5P","ABCC1"
"HSA-MIR-9-5P","MYOCD"
"HSA-MIR-921","ANGPTL1"
"HSA-MIR-92A-1-5P","KLF2"
"HSA-MIR-92A-3P","RGS5"
"HSA-MIR-92A-3P","TGFBR2"
"HSA-MIR-92A-3P","CD69"
"HSA-MIR-92A-3P","KLF2"
"HSA-MIR-93-5P","TGFBR2"
"HSA-MIR-939-5P","SLC34A2"
"HSA-MIR-940","DUSP1"
"HSA-MIR-944","HECW2"
"HSA-MIR-96-3P","RGS5"
"HSA-MIR-96-5P","SLC1A1"
"HSA-MIR-96-5P","RAD51"
"HSA-LET-7A-5P","IGF2BP1"
"HSA-LET-7B-5P","IGF1R"
"HSA-LET-7B-5P","IGF2BP1"
"HSA-LET-7B-5P","IGF2BP2"
"HSA-LET-7C-5P","IGF1R"
"HSA-LET-7E-5P","IGF1R"
"HSA-LET-7F-5P","SOCS3"
"HSA-LET-7G-5P","IGF2BP1"
"HSA-LET-7G-5P","CDKN2A"
"HSA-LET-7G-5P","THBS1"
"HSA-MIR-1-3P","PRKCE"
"HSA-MIR-1-3P","SOX9"
"HSA-MIR-1-3P","MYOCD"
"HSA-MIR-100-5P","IGF1R"
"HSA-MIR-101-3P","DUSP1"
"HSA-MIR-101-3P","FOS"
"HSA-MIR-101-3P","CDH5"
"HSA-MIR-101-3P","SOX9"
"HSA-MIR-101-5P","PRKDC"
"HSA-MIR-101-5P","FOS"
"HSA-MIR-101-5P","SOX9"
"HSA-MIR-103A-3P","GPD1"
"HSA-MIR-103A-3P","SERPINB5"
"HSA-MIR-103A-3P","GPRC5A"
"HSA-MIR-103A-3P","RAD51"
"HSA-MIR-105-5P","SOX9"
"HSA-MIR-106A-5P","FASTK"
"HSA-MIR-107","PRKCE"
"HSA-MIR-107","SERPINB5"
"HSA-MIR-107","RAD51"
"HSA-MIR-10B-3P","BUB1"
"HSA-MIR-10B-5P","NR4A3"
"HSA-MIR-10B-5P","CDKN2A"
"HSA-MIR-1181","SOX2"
"HSA-MIR-122-5P","IGF1R"
"HSA-MIR-122-5P","ATP1A2"
"HSA-MIR-122-5P","ALDOA"
"HSA-MIR-122-5P","PDK4"
"HSA-MIR-124-3P","GRIA1"
"HSA-MIR-124-3P","RAB38"
"HSA-MIR-124-5P","NR4A1"
"HSA-MIR-1247-5P","SOX9"
"HSA-MIR-125A-5P","CD34"
"HSA-MIR-125B-1-3P","BIK"
"HSA-MIR-125B-2-3P","IGF1R"
"HSA-MIR-125B-5P","IGF1R"
"HSA-MIR-125B-5P","CDH5"
"HSA-MIR-125B-5P","ALOX5"
"HSA-MIR-125B-5P","CDKN2A"
"HSA-MIR-126-3P","SOX2"
"HSA-MIR-126-3P","TEK"
"HSA-MIR-128-3P","SOX2"
"HSA-MIR-128-3P","NEK2"
"HSA-MIR-128-3P","EPHB2"
"HSA-MIR-129-5P","NR4A2"
"HSA-MIR-129-5P","IGF2BP3"
"HSA-MIR-1291","SLC2A1"
"HSA-MIR-1291","ABCC1"
"HSA-MIR-1303","CLDN18"
"HSA-MIR-130A-3P","HOXA5"
"HSA-MIR-132-3P","SLC2A1"
"HSA-MIR-133A-3P","SGMS2"
"HSA-MIR-133A-3P","IGF1R"
"HSA-MIR-133A-3P","SNX30"
"HSA-MIR-133B","IGF1R"
"HSA-MIR-134-5P","FOXM1"
"HSA-MIR-134-5P","ABCC1"
"HSA-MIR-135A-5P","SLC6A4"
"HSA-MIR-135A-5P","TXNIP"
"HSA-MIR-137","BMP7"
"HSA-MIR-137","CSE1L"
"HSA-MIR-137","MSI1"
"HSA-MIR-138-5P","IGF1R"
"HSA-MIR-138-5P","H2AFX"
"HSA-MIR-138-5P","SOX9"
"HSA-MIR-138-5P","BLCAP"
"HSA-MIR-139-5P","IGF1R"
"HSA-MIR-139-5P","NR5A2"
"HSA-MIR-139-5P","FOS"
"HSA-MIR-140-5P","IGF1R"
"HSA-MIR-140-5P","SOX2"
"HSA-MIR-140-5P","SOX9"
"HSA-MIR-141-3P","IGF1R"
"HSA-MIR-141-3P","KLF5"
"HSA-MIR-143-3P","IGF1R"
"HSA-MIR-143-3P","KLF5"
"HSA-MIR-143-3P","FAM83F"
"HSA-MIR-144-3P","TUG1"
"HSA-MIR-144-3P","MAP3K8"
"HSA-MIR-145-5P","TUG1"
"HSA-MIR-145-5P","IGF1R"
"HSA-MIR-145-5P","EPAS1"
"HSA-MIR-145-5P","SPTBN1"
"HSA-MIR-145-5P","KLF5"
"HSA-MIR-145-5P","SOX2"
"HSA-MIR-145-5P","SOX9"
"HSA-MIR-145-5P","ABCC1"
"HSA-MIR-145-5P","MYOCD"
"HSA-MIR-146A-3P","PTTG1"
"HSA-MIR-146A-5P","DUSP1"
"HSA-MIR-146A-5P","FAF1"
"HSA-MIR-146A-5P","PRKCE"
"HSA-MIR-146A-5P","SOX2"
"HSA-MIR-148B-3P","SLC2A1"
"HSA-MIR-149-5P","FOXM1"
"HSA-MIR-150-3P","IGF1R"
"HSA-MIR-150-5P","BIRC5"
"HSA-MIR-150-5P","SLC2A1"
"HSA-MIR-151A-5P","SOX17"
"HSA-MIR-152-3P","IGF1R"
"HSA-MIR-153-3P","KLF5"
"HSA-MIR-155-5P","MCM8"
"HSA-MIR-155-5P","FOS"
"HSA-MIR-155-5P","RAD51"
"HSA-MIR-15A-5P","CHEK1"
"HSA-MIR-15B-3P","IGF1R"
"HSA-MIR-15B-5P","PEBP4"
"HSA-MIR-15B-5P","TRIM29"
"HSA-MIR-15B-5P","CHEK1"
"HSA-MIR-15B-5P","SOCS3"
"HSA-MIR-16-5P","BIRC5"
"HSA-MIR-16-5P","IGF1R"
"HSA-MIR-16-5P","SLC6A4"
"HSA-MIR-16-5P","CHEK1"
"HSA-MIR-16-5P","SOCS3"
"HSA-MIR-16-5P","UNG"
"HSA-MIR-17-3P","GPX2"
"HSA-MIR-17-5P","EPAS1"
"HSA-MIR-181A-5P","FOS"
"HSA-MIR-181B-5P","IGF1R"
"HSA-MIR-181B-5P","VSNL1"
"HSA-MIR-181B-5P","FOS"
"HSA-MIR-182-5P","NTM"
"HSA-MIR-182-5P","NDRG1"
"HSA-MIR-182-5P","PDK4"
"HSA-MIR-182-5P","THBS1"
"HSA-MIR-182-5P","CHEK2"
"HSA-MIR-185-5P","MCM10"
"HSA-MIR-185-5P","IGF1R"
"HSA-MIR-185-5P","EPAS1"
"HSA-MIR-185-5P","TRIM29"
"HSA-MIR-185-5P","ARC"
"HSA-MIR-185-5P","EPHB2"
"HSA-MIR-186-5P","PTTG1"
"HSA-MIR-192-5P","MCM10"
"HSA-MIR-192-5P","DTL"
"HSA-MIR-193A-5P","IGF2BP1"
"HSA-MIR-193B-3P","RAD51"
"HSA-MIR-194-5P","FOXM1"
"HSA-MIR-194-5P","IGF1R"
"HSA-MIR-195-5P","BIRC5"
"HSA-MIR-195-5P","CHEK1"
"HSA-MIR-196A-5P","HOXC8"
"HSA-MIR-196A-5P","HOXA5"
"HSA-MIR-196A-5P","HOXB7"
"HSA-MIR-196A-5P","KRT5"
"HSA-MIR-196B-5P","HOXC8"
"HSA-MIR-196B-5P","IGF2BP1"
"HSA-MIR-196B-5P","HOXB7"
"HSA-MIR-196B-5P","FOS"
"HSA-MIR-197-3P","MTHFD1"
"HSA-MIR-199A-5P","RND1"
"HSA-MIR-199A-5P","UNG"
"HSA-MIR-199A-5P","DRAM1"
"HSA-MIR-19A-3P","NR4A2"
"HSA-MIR-19A-3P","HOXA5"
"HSA-MIR-19A-3P","ALOX5"
"HSA-MIR-19A-3P","SOCS3"
"HSA-MIR-200A-3P","GDAP1"
"HSA-MIR-200A-3P","DLC1"
"HSA-MIR-200A-5P","SOX17"
"HSA-MIR-200B-3P","DLC1"
"HSA-MIR-200C-3P","DUSP1"
"HSA-MIR-200C-3P","CFL2"
"HSA-MIR-200C-3P","LEPR"
"HSA-MIR-200C-3P","NTRK2"
"HSA-MIR-200C-3P","DLC1"
"HSA-MIR-203A-3P","BIRC5"
"HSA-MIR-203A-3P","GDAP1"
"HSA-MIR-203A-3P","SOCS3"
"HSA-MIR-204-5P","FOXM1"
"HSA-MIR-204-5P","TXNIP"
"HSA-MIR-204-5P","NTRK2"
"HSA-MIR-206","GPD2"
"HSA-MIR-206","NR4A2"
"HSA-MIR-206","SOX9"
"HSA-MIR-20A-3P","NR4A3"
"HSA-MIR-20A-5P","EPAS1"
"HSA-MIR-21-3P","HPGD"
"HSA-MIR-21-5P","TCF21"
"HSA-MIR-21-5P","IGF1R"
"HSA-MIR-21-5P","HPGD"
"HSA-MIR-21-5P","SOX2"
"HSA-MIR-21-5P","SERPINB5"
"HSA-MIR-210-3P","KCMF1"
"HSA-MIR-211-5P","TXNIP"
"HSA-MIR-211-5P","CDH5"
"HSA-MIR-214-3P","BIRC5"
"HSA-MIR-214-5P","IGF1R"
"HSA-MIR-216B-5P","FOXM1"
"HSA-MIR-216B-5P","PBK"
"HSA-MIR-217","IGF1R"
"HSA-MIR-217","NR4A2"
"HSA-MIR-218-5P","BIRC5"
"HSA-MIR-22-3P","SLC2A1"
"HSA-MIR-22-3P","BMP7"
"HSA-MIR-22-3P","HTR2C"
"HSA-MIR-22-3P","NTRK2"
"HSA-MIR-221-3P","FOS"
"HSA-MIR-221-3P","SOCS3"
"HSA-MIR-221-3P","RAD51"
"HSA-MIR-222-3P","FOS"
"HSA-MIR-223-3P","IGF1R"
"HSA-MIR-223-3P","ECT2"
"HSA-MIR-223-3P","CXCL2"
"HSA-MIR-223-5P","IGF1R"
"HSA-MIR-224-5P","FOSB"
"HSA-MIR-23A-3P","MYH1"
"HSA-MIR-24-1-5P","FOXM1"
"HSA-MIR-24-3P","PTPRF"
"HSA-MIR-24-3P","FAF1"
"HSA-MIR-24-3P","FGF11"
"HSA-MIR-24-3P","CDK1"
"HSA-MIR-24-3P","SLC6A4"
"HSA-MIR-24-3P","H2AFX"
"HSA-MIR-24-3P","CHEK1"
"HSA-MIR-24-3P","CDKN2A"
"HSA-MIR-26A-5P","CDC6"
"HSA-MIR-26A-5P","GDAP1"
"HSA-MIR-26A-5P","HOXA5"
"HSA-MIR-26A-5P","CHEK1"
"HSA-MIR-26B-5P","IGF1R"
"HSA-MIR-27A-3P","MRC1"
"HSA-MIR-27B-3P","NR5A2"
"HSA-MIR-27B-3P","CDH5"
"HSA-MIR-27B-3P","THBS1"
"HSA-MIR-296-3P","CX3CR1"
"HSA-MIR-29A-3P","LPL"
"HSA-MIR-29A-3P","CD93"
"HSA-MIR-29A-3P","ZFP36"
"HSA-MIR-29B-1-5P","JUND"
"HSA-MIR-29B-3P","AQP4"
"HSA-MIR-29B-3P","FOS"
"HSA-MIR-29C-3P","GAPDH"
"HSA-MIR-302A-3P","CDK1"
"HSA-MIR-302D-3P","NR4A2"
"HSA-MIR-30A-3P","THBS1"
"HSA-MIR-30A-5P","DTL"
"HSA-MIR-30A-5P","FOXD1"
"HSA-MIR-30A-5P","RAB38"
"HSA-MIR-30C-2-3P","ATF3"
"HSA-MIR-30C-5P","SOCS3"
"HSA-MIR-31-5P","CDK1"
"HSA-MIR-31-5P","PRKCE"
"HSA-MIR-31-5P","SPRY4"
"HSA-MIR-320A","AQP1"
"HSA-MIR-320A","FOXM1"
"HSA-MIR-320A","IGF1R"
"HSA-MIR-320A","HSPB6"
"HSA-MIR-320A","NPR1"
"HSA-MIR-320A","AQP4"
"HSA-MIR-328-3P","H2AFX"
"HSA-MIR-330-3P","MSI1"
"HSA-MIR-335-5P","BIRC5"
"HSA-MIR-335-5P","TUG1"
"HSA-MIR-335-5P","IGF1R"
"HSA-MIR-335-5P","TRIM29"
"HSA-MIR-335-5P","SOX17"
"HSA-MIR-337-5P","HOXB7"
"HSA-MIR-338-3P","PREX2"
"HSA-MIR-340-5P","SOX2"
"HSA-MIR-342-3P","BMP7"
"HSA-MIR-345-5P","ABCC1"
"HSA-MIR-346","ZFP36"
"HSA-MIR-34A-5P","MAGEA2"
"HSA-MIR-34A-5P","BIRC5"
"HSA-MIR-34A-5P","BMP7"
"HSA-MIR-34A-5P","KLB"
"HSA-MIR-34A-5P","NR4A2"
"HSA-MIR-34A-5P","IGF2BP3"
"HSA-MIR-34A-5P","SOX2"
"HSA-MIR-34A-5P","FOS"
"HSA-MIR-34A-5P","MAGEA6"
"HSA-MIR-34A-5P","RAD51"
"HSA-MIR-34A-5P","CDKN2A"
"HSA-MIR-34A-5P","MAGEA3"
"HSA-MIR-34B-3P","SOX2"
"HSA-MIR-34C-5P","SOX2"
"HSA-MIR-34C-5P","UNG"
"HSA-MIR-370-3P","FOXM1"
"HSA-MIR-370-3P","MAP3K8"
"HSA-MIR-371A-5P","SOX2"
"HSA-MIR-372-3P","NR4A2"
"HSA-MIR-373-3P","RAD23B"
"HSA-MIR-373-3P","TXNIP"
"HSA-MIR-375","IGF1R"
"HSA-MIR-375","MAP3K8"
"HSA-MIR-376A-3P","IGF1R"
"HSA-MIR-376A-3P","KLF15"
"HSA-MIR-376C-3P","IGF1R"
"HSA-MIR-376C-3P","NR5A2"
"HSA-MIR-378A-3P","IGF1R"
"HSA-MIR-383-5P","IGF1R"
"HSA-MIR-411-5P","SPRY4"
"HSA-MIR-422A","FOXE1"
"HSA-MIR-424-5P","CCNF"
"HSA-MIR-424-5P","CHEK1"
"HSA-MIR-429","SOX2"
"HSA-MIR-429","ONECUT2"
"HSA-MIR-429","DLC1"
"HSA-MIR-4458","IGF1R"
"HSA-MIR-448","IGF1R"
"HSA-MIR-449A","WISP2"
"HSA-MIR-449A","FOS"
"HSA-MIR-450A-1-3P","BUB1"
"HSA-MIR-450B-5P","SOX2"
"HSA-MIR-483-3P","DLC1"
"HSA-MIR-486-5P","IGF1R"
"HSA-MIR-487B-3P","THBS1"
"HSA-MIR-488-3P","SLC39A8"
"HSA-MIR-490-5P","FOS"
"HSA-MIR-491-5P","IGF2BP1"
"HSA-MIR-494-3P","RAD23B"
"HSA-MIR-494-3P","BIRC5"
"HSA-MIR-494-3P","IGF1R"
"HSA-MIR-494-3P","ATF3"
"HSA-MIR-495-3P","SOX9"
"HSA-MIR-497-5P","BIRC5"
"HSA-MIR-497-5P","IGF1R"
"HSA-MIR-497-5P","CHEK1"
"HSA-MIR-499A-5P","VAV3"
"HSA-MIR-503-5P","IGF1R"
"HSA-MIR-503-5P","CCNF"
"HSA-MIR-503-5P","CHEK1"
"HSA-MIR-509-3-5P","FOXM1"
"HSA-MIR-509-3P","MAP3K8"
"HSA-MIR-520H","SMAD6"
"HSA-MIR-522-3P","SOX2"
"HSA-MIR-524-5P","SOX9"
"HSA-MIR-525-3P","ARRB1"
"HSA-MIR-532-5P","CXCL2"
"HSA-MIR-539-5P","SPAG5"
"HSA-MIR-542-3P","BIRC5"
"HSA-MIR-542-3P","BMP7"
"HSA-MIR-552-3P","BIRC5"
"HSA-MIR-589-5P","MAP3K8"
"HSA-MIR-590-5P","ATF3"
"HSA-MIR-592","SOX9"
"HSA-MIR-625-5P","IGF2BP1"
"HSA-MIR-625-5P","SOX2"
"HSA-MIR-630","FOXM1"
"HSA-MIR-630","IGF1R"
"HSA-MIR-638","SOX2"
"HSA-MIR-644A","GAPDH"
"HSA-MIR-655-3P","PTTG1"
"HSA-MIR-663A","JUND"
"HSA-MIR-663A","CDK1"
"HSA-MIR-671-5P","FOXM1"
"HSA-MIR-675-5P","CDC6"
"HSA-MIR-7-1-3P","IGF1R"
"HSA-MIR-7-5P","IGF1R"
"HSA-MIR-7-5P","HELLS"
"HSA-MIR-7-5P","SERPINB5"
"HSA-MIR-7-5P","FOS"
"HSA-MIR-7-5P","ABCC1"
"HSA-MIR-7-5P","XRCC2"
"HSA-MIR-708-5P","BIRC5"
"HSA-MIR-885-5P","IGF1R"
"HSA-MIR-885-5P","MCM5"
"HSA-MIR-886-3P","CDC6"
"HSA-MIR-9-3P","TUG1"
"HSA-MIR-9-5P","CD34"
"HSA-MIR-9-5P","MTHFD1"
"HSA-MIR-9-5P","IGF2BP1"
"HSA-MIR-9-5P","IGF2BP3"
"HSA-MIR-9-5P","ABCC1"
"HSA-MIR-9-5P","ONECUT2"
"HSA-MIR-9-5P","MYOCD"
"HSA-MIR-92A-1-5P","KLF2"
"HSA-MIR-92A-3P","CD69"
"HSA-MIR-92A-3P","KLF2"
"HSA-MIR-939-5P","SLC34A2"
"HSA-MIR-940","DUSP1"
"HSA-MIR-944","HECW2"
"HSA-MIR-96-5P","SLC1A1"
"HSA-MIR-96-5P","IARS"
"HSA-MIR-96-5P","RAD51"
"HSA-MIR-99A-5P","IGF1R"
"HSA-MIR-99B-5P","IGF1R"
"HSA-LET-7A-5P","HMGA1"
"HSA-LET-7B-5P","HMGA1"
"HSA-LET-7B-5P","IGF2BP2"
"HSA-LET-7F-5P","SOCS3"
"HSA-LET-7G-5P","DDR1"
"HSA-LET-7G-5P","CDKN2A"
"HSA-MIR-1-3P","YWHAZ"
"HSA-MIR-1-3P","SRXN1"
"HSA-MIR-1-3P","PRKCE"
"HSA-MIR-1-3P","MYOCD"
"HSA-MIR-100-5P","HOXA1"
"HSA-MIR-101-3P","DUSP1"
"HSA-MIR-101-3P","FOS"
"HSA-MIR-101-3P","CDH5"
"HSA-MIR-101-5P","FOS"
"HSA-MIR-103A-3P","GPD1"
"HSA-MIR-103A-3P","SERPINB5"
"HSA-MIR-106A-5P","CDX2"
"HSA-MIR-107","CHRM1"
"HSA-MIR-107","PRKCE"
"HSA-MIR-107","SERPINB5"
"HSA-MIR-10A-5P","HOXA1"
"HSA-MIR-10B-3P","BUB1"
"HSA-MIR-10B-5P","HOXD10"
"HSA-MIR-10B-5P","NR4A3"
"HSA-MIR-10B-5P","CDKN2A"
"HSA-MIR-1181","SOX2"
"HSA-MIR-122-5P","ATP1A2"
"HSA-MIR-122-5P","PDK4"
"HSA-MIR-1229-3P","SORL1"
"HSA-MIR-124-3P","HMGA1"
"HSA-MIR-124-3P","GRIA1"
"HSA-MIR-124-3P","EGR1"
"HSA-MIR-124-5P","NR4A1"
"HSA-MIR-125A-3P","MTA1"
"HSA-MIR-125B-5P","BTG2"
"HSA-MIR-125B-5P","HMGA1"
"HSA-MIR-125B-5P","CDH5"
"HSA-MIR-125B-5P","ALOX5"
"HSA-MIR-125B-5P","CDKN2A"
"HSA-MIR-126-3P","SOX2"
"HSA-MIR-126-3P","TEK"
"HSA-MIR-127-3P","RGMA"
"HSA-MIR-128-3P","SOX2"
"HSA-MIR-128-3P","ADORA2B"
"HSA-MIR-129-1-3P","AURKA"
"HSA-MIR-129-5P","IGF2BP3"
"HSA-MIR-1291","SLC2A1"
"HSA-MIR-1297","HMGA1"
"HSA-MIR-1303","CLDN18"
"HSA-MIR-132-3P","SLC2A1"
"HSA-MIR-132-3P","ARHGAP32"
"HSA-MIR-133A-3P","SGMS2"
"HSA-MIR-133A-3P","SNX30"
"HSA-MIR-133B","GLI3"
"HSA-MIR-134-5P","FOXM1"
"HSA-MIR-135A-5P","DAPK2"
"HSA-MIR-135A-5P","SLC6A4"
"HSA-MIR-135A-5P","TXNIP"
"HSA-MIR-137","BMP7"
"HSA-MIR-137","RASGRF1"
"HSA-MIR-137","MSI1"
"HSA-MIR-138-5P","H2AFX"
"HSA-MIR-139-5P","NR5A2"
"HSA-MIR-139-5P","FOS"
"HSA-MIR-139-5P","FAM162A"
"HSA-MIR-140-5P","SOX2"
"HSA-MIR-141-3P","CDYL"
"HSA-MIR-141-3P","NR0B2"
"HSA-MIR-142-3P","HMGA1"
"HSA-MIR-145-5P","EPAS1"
"HSA-MIR-145-5P","SPTBN1"
"HSA-MIR-145-5P","SOX2"
"HSA-MIR-145-5P","MYOCD"
"HSA-MIR-146A-3P","PTTG1"
"HSA-MIR-146A-5P","DUSP1"
"HSA-MIR-146A-5P","HOXD10"
"HSA-MIR-146A-5P","CD40LG"
"HSA-MIR-146A-5P","PRKCE"
"HSA-MIR-146A-5P","SOX2"
"HSA-MIR-148B-3P","SLC2A1"
"HSA-MIR-149-5P","FOXM1"
"HSA-MIR-150-5P","BIRC5"
